ID,ACCESSION,NAME,TAXONOMY,ORIGIN,AMYLOSE,KERNEL LENGTH/WIDTH RATIO,LENGTH OF KERNEL,SALT TOLERANCE,WIDTH OF KERNEL,LEAF BLADE COLOR,PLANT HEIGHT 1
1308178,PI 408612,SPR 6726-134-2-26,Oryza sativa L.,Thailand,25,3.3,7.3,0.55,2.2,0,0
1308179,PI 408613,IR 1544-238-2-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",21,3,7,1,2.3,0,0
1308180,PI 408614,IR 1909-1-3-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",26,3.7,7.4,0.45,2,0,0
1308181,PI 408615,IR 2035-290-2-1-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",31,3.2,7.3,1.08,2.3,0,0
1308182,PI 408616,IR 2035-250-3-2-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",29,3,6.5,0.36,2.2,0,0
1308183,PI 408617,IR 1487-372-1-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",20,3.6,6.8,0.33,1.9,0,0
1308184,PI 408618,'Bahagia',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",28,3.2,6.7,0,2.1,0,0
1308185,PI 408619,IR 3265-P191,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",31,2.8,6.5,0,2.3,0,0
1308186,PI 408620,IR 480-5-9-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",25,2.9,7.3,0.43,2.5,0,0
1308187,PI 408621,'IR 22',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",28,2.9,6.1,1.64,2.1,GREEN,0
1308188,PI 408622,'IR 26',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,2.4,5.9,0,2.5,0,0
1308189,PI 408623,IR 1520-680-3-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",28,3.2,7,0.5,2.2,0,0
1308190,PI 408624,RP 291-7,Oryza sativa L.,India,29,3.5,6.9,0,2,0,0
1308191,PI 408625,IR 1545-339-2-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,3.3,6.3,0,1.9,0,0
1308192,PI 408626,IR 2848-26-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",31,2.9,6.7,0,2.3,0,0
1308193,PI 408627,RP 633-200-1-7-4,Oryza sativa L.,India,30,3.5,6.3,1.94,1.8,0,0
1308194,PI 408628,IR 944-102-2-3-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.6,6.3,3.83,2.4,0,0
1308195,PI 408629,'TN 1',Oryza sativa L.,"Taichung, Taiwan",24,2,5.1,0,2.5,0,0
1308196,PI 408630,'IR 20',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",33,2.6,5.8,0,2.2,0,0
1308197,PI 408631,IR 825-11-2-2-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",28,2.5,6,0,2.4,0,0
1308198,PI 408632,IR 1364-37-3-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,2.9,7,0,2.4,0,0
1308199,PI 408633,IR 1702-74-3-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.5,6.6,1.95,2.6,DARK GREEN,0
1308200,PI 408634,IR 2061-427-1-17-7-5,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,3.1,6.5,0.55,2.1,0,0
1308201,PI 408635,IR 2053-521-1-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",26,3.3,6.9,0,2.1,0,0
1308202,PI 408636,IR 1721-11-13-25-2-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",31,3.5,7.7,0,2.2,0,0
1308203,PI 408637,'IR 26',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.6,5.8,0,2.2,0,0
1308204,PI 408638,'Cica 4',Oryza sativa L.,"Valle del Cauca, Colombia",32,2.2,6,0,2.7,0,0
1308205,PI 408639,'IR 20',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",34,2.5,5.5,0.4,2.2,0,0
1308206,PI 408640,IR 1539-823-1-4,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",29,3.2,7.4,0.65,2.3,0,0
1308207,PI 408641,'IR 26',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",33,2.9,6.9,0.1,2.4,0,0
1308208,PI 408642,IR 1514A-E597,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",24,3,6.5,0.6,2.2,0,0
1308209,PI 408643,IR 1628-632,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.8,6.8,1,2.5,0,0
1308210,PI 408644,CR 94-13,Oryza sativa L.,India,31,2.9,6.6,0.67,2.3,0,0
1308211,PI 408645,IR 2070-199-3-6-6,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,2.4,6.2,0.3,2.6,0,0
1308212,PI 408646,'IR 22',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",29,2,5.9,0.28,2.9,0,0
1308213,PI 408647,IR 5491-4-80,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",29,2.9,6.7,0.4,2.3,0,0
1308214,PI 408648,IR 5492-2-147,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",29,3.3,7,0.6,2.1,0,0
1308215,PI 408649,Purple,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",34,3,6.5,0.28,2.2,0,0
1308216,PI 408651,RPW 6-12,Oryza sativa L.,India,31,2.6,7.3,0.65,2.8,0,0
1308217,PI 408652,'Kakatiya',Oryza sativa L.,India,32,2.1,5.1,0.3,2.4,0,0
1308218,PI 408653,OB5.677,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",27,2.6,6.8,0.98,2.6,0,0
1308219,PI 408654,IR 1820-52-2-4-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",28,2.8,6.7,0.45,2.4,0,0
1308220,PI 408655,IR 2070-24-1-4-5,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",29,2,5.8,0,2.9,0,0
1308221,PI 408656,IR 2070-820-2-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",27,2.9,6.6,0,2.3,0,0
1308222,PI 408657,'IR 20',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.7,5.9,0,2.2,0,0
1308223,PI 408658,IET 2845,Oryza sativa L.,"Odisha, India",34,2.7,6.4,1,2.4,0,0
1308224,PI 408659,IR 2153-15-1-10,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",33,2.7,6,0.37,2.2,0,0
1308225,PI 408660,IR 2031-114-2-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",33,3,6.9,0,2.3,0,0
1308226,PI 408661,IR 2151-957-5-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.7,6,0,2.2,0,0
1308227,PI 408662,IR 2153-26-3-5-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,2.7,6,0.45,2.2,0,0
1308228,PI 408663,IR 1561-243-5-6,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",28,2.7,6.1,0,2.3,0,0
1308229,PI 408664,Pokkali,Oryza sativa L.,Sri Lanka,32,3.6,6.9,0,1.9,0,0
1308230,PI 408665,M1-48,Oryza sativa L.,Philippines,32,3.1,6.6,0,2.2,0,0
1308231,PI 408666,IET 144,Oryza sativa L.,India,32,2.4,5.5,0,2.3,0,0
1308232,PI 408667,IR 2153-550-2-6-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.3,5.1,0.98,2.2,0,0
1308233,PI 408668,'IR 20',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.6,5.7,0,2.2,0,0
1308234,PI 408669,'IR 8',Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.9,6.6,0,2.3,0,0
1308235,PI 408670,China 1039,Oryza sativa L.,China,25,0,0,0.36,0,0,0
1308236,PI 408671,KN-1H-361-1-8-6,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",31,2.1,5.7,0,2.7,0,0
1308237,PI 408672,JP 5,Oryza sativa L.,Pakistan,18,1.7,5.4,0,3.1,DARK GREEN,0
1308238,PI 408673,KLG 6986-161-7,Oryza sativa L.,Thailand,31,2.9,6.4,0,2.2,0,0
1308239,PI 408674,KLG 6986-177,Oryza sativa L.,Thailand,31,3,6.3,0.18,2.1,0,0
1308240,PI 408675,KLG 6987-59,Oryza sativa L.,Thailand,30,3,6.9,0,2.3,0,0
1308241,PI 408676,KLG 6987-133-2,Oryza sativa L.,Thailand,30,3,6.8,0,2.3,0,0
1308242,PI 408677,KLG 6987-216-4,Oryza sativa L.,Thailand,30,3.3,7.3,0,2.2,0,0
1308243,PI 408678,IR 480-5-9-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",22,2.9,6.6,0.3,2.3,DARK GREEN,0
1308244,PI 408679,IR 1917-3-10-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",29,2.4,5.5,0.33,2.3,0,0
1308245,PI 408680,IR 1917-3-9-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",30,2.7,5.7,0.65,2.1,0,0
1308246,PI 408681,IR 2003-P5-15-5-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",28,2.8,6.2,0.33,2.2,0,0
1308247,PI 408682,IR 2003-P4-7-4,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,3.5,6.3,1.24,1.8,0,0
1308248,PI 408683,IR 2006-P12-12-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",33,3.2,7.1,1.6,2.2,0,0
1308249,PI 408684,IR 2153-338-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",27,2.7,5.9,0,2.2,0,0
1308250,PI 408685,IR 442-2-58,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",29,2.8,6.1,0.8,2.2,0,0
1308384,PI 408960,'Jayanthi',Oryza sativa L.,"Bihar, India",0,0,0,0,0,0,0
1309736,PI 410930,IR 4519-02025-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,3,6.5,0.39,2.2,0,0
1309738,PI 410949,'Nucleoryza',Oryza sativa L.,"Pest, Hungary",25,0,0,0.35,0,0,0
1309770,PI 410989,'Taichung Sen Yu 196',Oryza sativa L.,"Taichung, Taiwan",0,0,0,0.37,0,0,0
1311544,PI 412770,Basmati C622,Oryza sativa L.,"Punjab, Pakistan",24,4.3,6.7,0,1.6,0,0
1311545,PI 412771,Basmati C622,Oryza sativa L.,"North-West Frontier, Pakistan",23,4.1,7.1,0.43,1.7,0,0
1311546,PI 412772,Basmati 802,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311547,PI 412773,P 1095,Oryza sativa L.,"North-West Frontier, Pakistan",19,3.7,7.3,0,2,0,0
1311548,PI 412774,Basmati 5875,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0.22,0,0,0
1311549,PI 412775,Basmati 6311,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0.61,0,0,0
1311550,PI 412776,Begumi,Oryza sativa L.,"North-West Frontier, Pakistan",0,2.3,5.3,0.22,2.4,0,0
1311551,PI 412777,Zafrani Aromatic,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0.2,0,0,0
1311552,PI 412778,P 1100,Oryza sativa L.,"North-West Frontier, Pakistan",9,3.4,7.2,0,2.1,0,0
1311553,PI 412779,Kamod,Oryza sativa L.,"North-West Frontier, Pakistan",26,0,0,0,0,0,0
1311554,PI 412780,'Bara 1',Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311555,PI 412781,'Bara 2',Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311556,PI 412782,M.F. Johnis,Oryza sativa L.,"North-West Frontier, Pakistan",26,0,0,0.59,0,0,0
1311558,PI 412784,Daudzai,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0.36,0,0,0
1311559,PI 412785,Daudzai,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,LIGHT GREEN,0
1311560,PI 412786,Daudzai Mixture,Oryza sativa L.,"North-West Frontier, Pakistan",22,3.2,7.3,0.11,2.3,0,0
1311562,PI 412788,Daudzai,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311563,PI 412789,Daudzai,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0.4,0,0,0
1311564,PI 412790,Daudzai Field Mix,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311565,PI 412791,Daudzai,Oryza sativa L.,"North-West Frontier, Pakistan",24,3.3,6.3,0.14,1.9,0,0
1311566,PI 412792,Daudzai,Oryza sativa L.,"North-West Frontier, Pakistan",0,3.2,6.9,0.1,2.2,GREEN,0
1311567,PI 412793,Daudzai,Oryza sativa L.,"North-West Frontier, Pakistan",24,3.5,6.7,0,1.9,0,0
1311568,PI 412794,Sera Sella,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0.17,0,0,0
1311570,PI 412796,Lawangi Sholla,Oryza sativa L.,"North-West Frontier, Pakistan",0,2.8,5.9,0,2.1,0,0
1311572,PI 412798,B Coarse Mixture,Oryza sativa L.,"North-West Frontier, Pakistan",0,2.3,5.8,0.24,2.6,0,0
1311573,PI 412799,Ghatae Shaga,Oryza sativa L.,"North-West Frontier, Pakistan",0,2.4,5.5,0,2.3,0,0
1311574,PI 412800,Sella Manzkhora,Oryza sativa L.,"North-West Frontier, Pakistan",25,3.4,6.8,0,2,0,0
1311575,PI 412801,Sella Manzkhora,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311576,PI 412802,Basmati C622,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311578,PI 412804,Lawangae,Oryza sativa L.,"North-West Frontier, Pakistan",0,2.7,6.1,0,2.3,0,0
1311579,PI 412805,P 1127,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0.35,0,0,0
1311580,PI 412806,Shpetame,Oryza sativa L.,"North-West Frontier, Pakistan",0,2.6,6.7,0,2.5,0,0
1311581,PI 412807,P 1129,Oryza sativa L.,"North-West Frontier, Pakistan",0,2.4,6.3,0,2.6,0,0
1311583,PI 412809,JP 5,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311584,PI 412810,JP 5,Oryza sativa L.,"North-West Frontier, Pakistan",25,2.4,6.7,0,2.8,0,0
1311585,PI 412811,JP 5,Oryza sativa L.,"North-West Frontier, Pakistan",24,2.7,6.4,0,2.4,0,0
1311586,PI 412812,P 1134,Oryza sativa L.,"North-West Frontier, Pakistan",0,2.2,6,0,2.7,0,0
1311587,PI 412813,Lawangae,Oryza sativa L.,"North-West Frontier, Pakistan",23,3.3,5.8,0,1.8,0,0
1311588,PI 412814,Shipatame Mix,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311589,PI 412815,P 1137,Oryza sativa L.,"North-West Frontier, Pakistan",11,0,0,0,0,0,0
1311590,PI 412816,YRL 1,Oryza sativa L.,Australia,0,0,0,0.1,0,0,0
1311591,PI 412817,Lawangae,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311592,PI 412818,YRL 6,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,0,0
1311593,PI 412819,Shoga,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,0,0,0,DARK GREEN,0
1311594,PI 412820,Ratria,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0,0,0,0
1311595,PI 412821,Kharai Ganga,Oryza sativa L.,"Sindh, Pakistan",24,2.9,6.3,0,2.2,0,0
1311596,PI 412822,Coarse Mix,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0,0,0,0
1311597,PI 412823,Sugdasi,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0.41,0,0,0
1311598,PI 412824,Sugdasi Mixture,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0,0,0,0
1311599,PI 412825,Sugdasi Mixture,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0.44,0,0,0
1311600,PI 412826,Khara Ganja,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0.49,0,0,0
1311601,PI 412827,Khara Ganja,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0,0,0,0
1311602,PI 412828,Jajai 77,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0,0,0,0
1311603,PI 412829,Zirai,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0.2,0,0,0
1311606,PI 412832,Sonehri Sugdasi,Oryza sativa L.,"Sindh, Pakistan",0,3.5,7.3,0,2.1,0,0
1311607,PI 412833,Local Ganja,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0.25,0,0,0
1311608,PI 412834,Kharai Ganja,Oryza sativa L.,"Sindh, Pakistan",0,2.4,6.9,1.61,2.9,0,0
1311609,PI 412835,Zerai,Oryza sativa L.,"Sindh, Pakistan",0,2.4,6.5,0.18,2.7,0,0
1311610,PI 412836,Zerai,Oryza sativa L.,"Sindh, Pakistan",0,2.7,6.1,0.25,2.3,0,0
1311611,PI 412837,Zerai,Oryza sativa L.,"Sindh, Pakistan",25,2.6,6.7,0,2.6,0,0
1311612,PI 412838,Zerai,Oryza sativa L.,"Sindh, Pakistan",25,0,0,0.37,0,0,0
1311613,PI 412839,Basmati,Oryza sativa L.,"Sindh, Pakistan",0,3.2,7.6,0.17,2.3,0,0
1311614,PI 412840,Basmati,Oryza sativa L.,"Sindh, Pakistan",25,3.3,5.8,0,1.8,0,0
1311615,PI 412841,P 1165,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0.62,0,0,0
1311616,PI 412842,Khara Sar,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0,0,0,0
1311618,PI 412844,Kara Sar,Oryza sativa L.,"Sindh, Pakistan",24,2.6,6.3,0,2.5,0,0
1311619,PI 412845,P 1169,Oryza sativa L.,"Sindh, Pakistan",0,2.6,6.3,0,2.4,0,0
1311621,PI 412847,Jajai,Oryza sativa L.,"Sindh, Pakistan",25,3,6.8,0,2.3,0,0
1311622,PI 412848,Khara Ganja,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0.31,0,0,0
1311625,PI 412851,Sonehrt Rice,Oryza sativa L.,"Sindh, Pakistan",0,0,0,0,0,0,0
1311626,PI 412852,Karnal Basmati,Oryza sativa L.,"Punjab, Pakistan",20,3.3,6.8,0,2,0,0
1311627,PI 412853,S-12,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.17,0,0,0
1311628,PI 412854,Sathi Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311629,PI 412855,Russi Palman,Oryza sativa L.,"Punjab, Pakistan",0,2.5,5.7,0,2.3,0,0
1311630,PI 412856,Desi Chitta,Oryza sativa L.,"Punjab, Pakistan",0,2.6,6,0.25,2.3,0,0
1311632,PI 412858,Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,1.95,0,0,0
1311633,PI 412859,P 1183,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311634,PI 412860,Basmati,Oryza sativa L.,"Punjab, Pakistan",0,2,5.5,0.93,2.7,0,0
1311635,PI 412861,Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.35,0,0,0
1311636,PI 412862,Desi Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,DARK GREEN,0
1311637,PI 412863,Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311638,PI 412864,Russi Palman,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311639,PI 412865,Santhi,Oryza sativa L.,"Punjab, Pakistan",0,3.1,6.2,0,2,0,0
1311640,PI 412866,Santhi,Oryza sativa L.,"Punjab, Pakistan",0,2,5.4,0.74,2.7,0,0
1311641,PI 412867,Desi Jhona,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311642,PI 412868,Local Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.34,0,0,0
1311643,PI 412869,P 1193,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.28,0,0,0
1311644,PI 412870,Coarse Rice,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.15,0,DARK GREEN,0
1311645,PI 412871,Coarse Rice,Oryza sativa L.,"Punjab, Pakistan",27,0,0,0.23,0,0,0
1311646,PI 412872,Ratti Sathri,Oryza sativa L.,"Punjab, Pakistan",0,1.9,5.3,0.19,2.8,0,0
1311647,PI 412873,Red Sathra,Oryza sativa L.,"Punjab, Pakistan",0,2.8,7.1,0.83,2.5,0,0
1311648,PI 412874,Baggi Munji,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.17,0,0,0
1311649,PI 412875,Sathra,Oryza sativa L.,"Punjab, Pakistan",26,0,0,0,0,0,0
1311650,PI 412876,Sathra,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.25,0,0,0
1311651,PI 412877,P 1201,Oryza sativa L.,"Punjab, Pakistan",0,2.5,5.9,0,2.3,0,0
1311652,PI 412878,Desi Sathri Ratti,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.61,0,0,0
1311653,PI 412879,Sathra Desi,Oryza sativa L.,"Punjab, Pakistan",26,0,0,0.5,0,0,0
1311654,PI 412880,Permal,Oryza sativa L.,"Punjab, Pakistan",0,3,6.2,0.22,2.1,0,0
1311655,PI 412881,Chitta Kangra,Oryza sativa L.,"Punjab, Pakistan",26,0,0,0,0,0,0
1311656,PI 412882,Sathra,Oryza sativa L.,"Punjab, Pakistan",27,0,0,0.15,0,0,0
1311657,PI 412883,Kangra,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311658,PI 412884,Chitta Kangra,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311659,PI 412885,Kangra,Oryza sativa L.,"Punjab, Pakistan",25,2.9,6,0.48,2.1,0,0
1311660,PI 412886,Kangra,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.33,0,0,0
1311661,PI 412887,Kangra,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311662,PI 412888,Coarse Rice,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.24,0,0,0
1311663,PI 412889,Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311664,PI 412890,Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311665,PI 412891,Kachi Basmati,Oryza sativa L.,"Punjab, Pakistan",0,3.6,6.9,0,2,0,0
1311666,PI 412892,P 1216,Oryza sativa L.,"Punjab, Pakistan",0,3.7,7.4,0,2,0,0
1311667,PI 412893,P 1217,Oryza sativa L.,"Punjab, Pakistan",18,3.9,7.3,0.36,1.9,0,0
1311668,PI 412894,Choba Red,Oryza sativa L.,"Punjab, Pakistan",0,2.5,6,0,2.4,0,0
1311669,PI 412895,Basmati,Oryza sativa L.,"Punjab, Pakistan",21,3.9,7.3,0,1.9,0,0
1311671,PI 412897,Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311672,PI 412898,Basmati,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311673,PI 412899,Kachi Basmati,Oryza sativa L.,"Punjab, Pakistan",19,3.9,7.7,0,1.9,0,0
1311675,PI 412901,Mushkan,Oryza sativa L.,"Punjab, Pakistan",21,3.8,7.7,0.2,2,0,0
1311676,PI 412902,Mushkan,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0,0,0,0
1311677,PI 412903,Permal Sufaid,Oryza sativa L.,"Punjab, Pakistan",0,0,0,0.6,0,0,0
1311678,PI 412904,Sufaida,Oryza sativa L.,"Punjab, Pakistan",0,3,6.9,0.22,2.3,0,0
1311679,PI 412905,Sufaida,Oryza sativa L.,"Punjab, Pakistan",0,3.2,7,0.75,2.2,0,0
1311681,PI 412907,IR 800,Oryza sativa L.,"Korea, South",0,0,0,0.17,0,0,0
1311682,PI 412908,'Jinheung',Oryza sativa L.,"Kyonggi, Korea, South",0,0,0,0,0,0,0
1311683,PI 412909,'Josaeng Tongil',Oryza sativa L.,"Kyonggi, Korea, South",0,0,0,0,0,0,0
1311684,PI 412910,'Milyang 15',Oryza sativa L.,"Gyeongsangnam-do, Korea, South",0,0,0,0,0,0,0
1311685,PI 412911,'Milyang 22',Oryza sativa L.,"Gyeongsangnam-do, Korea, South",14,0,0,0.75,0,0,0
1311686,PI 412912,'Milyang 23',Oryza sativa L.,"Gyeongsangnam-do, Korea, South",0,0,0,0.67,0,0,0
1311687,PI 412913,Mit Da Rae,Oryza sativa L.,"Korea, South",21,2.1,5.2,0.28,2.5,0,0
1311688,PI 412914,'Suweon 258',Oryza sativa L.,"Kyonggi, Korea, South",0,0,0,0,0,0,0
1311689,PI 412915,'Tong-il',Oryza sativa L.,"Korea, South",0,0,0,0,0,0,0
1311690,PI 412916,'Tongil Chal',Oryza sativa L.,"Korea, South",0,0,0,0,0,0,0
1311691,PI 412917,'Yushin',Oryza sativa L.,"Korea, South",0,0,0,0,0,0,0
1311952,PI 413182,Mo Do,Oryza sativa L.,"Kyonggi, Korea, South",0,0,0,0,0,0,0
1311953,PI 413183,Nongbaek,Oryza sativa L.,"Kyonggi, Korea, South",0,0,0,0,0,0,0
1312079,PI 413735,'YR 53',Oryza sativa L.,"New South Wales, Australia",20,0,0,0,0,0,0
1312080,PI 413736,'YR 57',Oryza sativa L.,"New South Wales, Australia",9,2.8,6.1,0,2.2,0,0
1312081,PI 413737,'YR 73',Oryza sativa L.,"New South Wales, Australia",12,0,0,0,0,0,0
1312083,PI 413739,'YR 213',Oryza sativa L.,"New South Wales, Australia",9,3.9,7.6,0.31,2,0,0
1312084,PI 413740,'YR 251-38',Oryza sativa L.,"New South Wales, Australia",19,0,0,0,0,0,0
1312122,PI 413796,AC 71,Oryza sativa L.,"Himachal Pradesh, India",34,2.6,6.2,0.3,2.4,0,0
1312123,PI 413797,'Agulhao Precoce',Oryza sativa L.,"Rio Grande do Sul, Brazil",19,2.4,7.3,1.16,3,0,0
1312124,PI 413799,AS 46,Oryza sativa L.,"Himachal Pradesh, India",34,2.6,5.9,0.41,2.3,0,0
1312125,PI 413800,Banajira 224,Oryza sativa L.,Bangladesh,0,0,0,0.19,0,GREEN,0
1312126,PI 413801,Batatais,Oryza sativa L.,Brazil,23,2.5,7,0,2.8,DARK GREEN,0
1312127,PI 413802,'Bengawan',Oryza sativa L.,"Jawa, Indonesia",24,2.6,6.3,0,2.5,0,0
1312129,PI 413804,BG 34-8,Oryza sativa L.,Sri Lanka,34,2.5,6.2,0,2.5,0,0
1312130,PI 413805,BF 35-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",34,1.9,5.4,0.8,2.8,0,0
1312131,PI 413806,Bico Torto,Oryza sativa L.,Brazil,19,2.8,7.7,0,2.8,0,0
1312132,PI 413807,Boro I-120,Oryza sativa L.,Bangladesh,33,2.3,5.3,0,2.3,0,0
1312133,PI 413808,CH 1007,Oryza sativa L.,India,34,2.5,5.6,0,2.2,0,0
1312134,PI 413809,Cheng Chu Ai,Oryza sativa L.,China,34,2,4.8,0,2.4,0,0
1312135,PI 413810,China 1039,Oryza sativa L.,China,30,2.1,5.5,0,2.6,0,0
1312136,PI 413811,China 1039-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,2.3,5.7,0.28,2.5,0,0
1312137,PI 413812,China 1039-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",33,2.3,6.1,0,2.7,0,0
